"Notes"	"Mother's Bridged Race"	"Mother's Bridged Race Code"	"ICD-10 130 Cause List (Infants)"	"ICD-10 130 Cause List (Infants) Code"	"Age of Mother"	"Age of Mother Code"	"Year of Death"	"Year of Death Code"	"State"	"State Code"	Deaths	Births	Death Rate
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2018"	"2018"	"New York"	"36"	12	19963	0.60 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2018"	"2018"	"North Carolina"	"37"	10	10084	0.99 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2018"	"2018"	"Ohio"	"39"	17	14841	1.15 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2018"	"2018"	"Pennsylvania"	"42"	18	16317	1.11 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2018"	"2018"	"Texas"	"48"	13	20578	0.62 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2018"	"2018"	"Virginia"	"51"	10	9460	1.06 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2019"	"2019"	"Illinois"	"17"	11	13780	0.80 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2019"	"2019"	"Michigan"	"26"	16	12192	1.32 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2019"	"2019"	"New York"	"36"	10	19706	0.51 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2019"	"2019"	"Ohio"	"39"	13	14862	0.87 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2019"	"2019"	"Pennsylvania"	"42"	11	15685	0.70 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2019"	"2019"	"Texas"	"48"	12	20704	0.57 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2019"	"2019"	"Virginia"	"51"	11	9332	1.18 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"35-39 years"	"35-39"	"2009"	"2009"	"Pennsylvania"	"42"	12	6872	1.76 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"35-39 years"	"35-39"	"2011"	"2011"	"California"	"06"	10	12670	0.82 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"35-39 years"	"35-39"	"2011"	"2011"	"Illinois"	"17"	11	6487	1.71 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"35-39 years"	"35-39"	"2012"	"2012"	"Illinois"	"17"	14	6362	2.21 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"35-39 years"	"35-39"	"2013"	"2013"	"New York"	"36"	11	10537	1.05 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"35-39 years"	"35-39"	"2016"	"2016"	"Texas"	"48"	11	9214	1.24 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"35-39 years"	"35-39"	"2017"	"2017"	"Texas"	"48"	12	9033	1.36 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Illinois"	"17"	13	8811	1.50 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Michigan"	"26"	10	10007	1.00 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Missouri"	"29"	10	8779	1.15 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Ohio"	"39"	12	14690	0.83 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Pennsylvania"	"42"	10	11357	0.88 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2008"	"2008"	"Missouri"	"29"	10	8382	1.20 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2008"	"2008"	"Ohio"	"39"	11	14600	0.76 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2011"	"2011"	"Michigan"	"26"	15	8960	1.67 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2012"	"2012"	"Illinois"	"17"	10	7118	1.41 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2012"	"2012"	"Michigan"	"26"	12	8760	1.37 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2012"	"2012"	"Ohio"	"39"	10	12796	0.80 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2013"	"2013"	"Ohio"	"39"	11	12320	0.91 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2015"	"2015"	"Pennsylvania"	"42"	13	8653	1.51 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2017"	"2017"	"Ohio"	"39"	11	10527	1.04 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2017"	"2017"	"Pennsylvania"	"42"	11	7687	1.43 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"Illinois"	"17"	15	14330	1.07 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"Michigan"	"26"	18	13757	1.32 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"New York"	"36"	10	16417	0.62 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"Pennsylvania"	"42"	12	16039	0.75 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2008"	"2008"	"Georgia"	"13"	14	9268	1.54 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2008"	"2008"	"Illinois"	"17"	16	13925	1.17 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2008"	"2008"	"Michigan"	"26"	10	13608	0.74 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2008"	"2008"	"Ohio"	"39"	12	17586	0.69 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2009"	"2009"	"Wisconsin"	"55"	11	9105	1.21 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2010"	"2010"	"Florida"	"12"	10	15036	0.67 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2010"	"2010"	"Indiana"	"18"	15	10484	1.45 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2010"	"2010"	"Michigan"	"26"	10	12878	0.78 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2010"	"2010"	"Ohio"	"39"	14	16735	0.85 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2011"	"2011"	"California"	"06"	10	20609	0.51 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2011"	"2011"	"Illinois"	"17"	10	13112	0.77 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2011"	"2011"	"Indiana"	"18"	12	10685	1.14 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2011"	"2011"	"New York"	"36"	11	15544	0.71 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2012"	"2012"	"Illinois"	"17"	12	12816	0.94 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2012"	"2012"	"Ohio"	"39"	10	16577	0.61 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2012"	"2012"	"Pennsylvania"	"42"	16	15281	1.06 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2013"	"2013"	"California"	"06"	12	20013	0.62 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2013"	"2013"	"Illinois"	"17"	10	12389	0.81 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2013"	"2013"	"Michigan"	"26"	10	12957	0.77 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2013"	"2013"	"Ohio"	"39"	14	16325	0.87 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2013"	"2013"	"Pennsylvania"	"42"	13	15231	0.86 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2013"	"2013"	"Texas"	"48"	12	21885	0.54 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2014"	"2014"	"Illinois"	"17"	10	12488	0.80 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2014"	"2014"	"Indiana"	"18"	15	10549	1.43 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2014"	"2014"	"Michigan"	"26"	10	13286	0.75 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2014"	"2014"	"New York"	"36"	19	15479	1.23 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2014"	"2014"	"Ohio"	"39"	11	16554	0.67 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2014"	"2014"	"Pennsylvania"	"42"	12	15420	0.79 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2014"	"2014"	"Texas"	"48"	12	22341	0.55 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2014"	"2014"	"Wisconsin"	"55"	13	8265	1.57 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2015"	"2015"	"California"	"06"	13	18943	0.70 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2015"	"2015"	"Indiana"	"18"	10	10885	0.94 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2015"	"2015"	"Ohio"	"39"	10	16725	0.60 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2016"	"2016"	"Michigan"	"26"	11	13228	0.83 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2016"	"2016"	"Ohio"	"39"	14	16576	0.85 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2017"	"2017"	"Florida"	"12"	10	15147	0.66 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2017"	"2017"	"Illinois"	"17"	15	11206	1.34 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2017"	"2017"	"Michigan"	"26"	16	12722	1.26 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2017"	"2017"	"Ohio"	"39"	12	16043	0.75 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2017"	"2017"	"Pennsylvania"	"42"	10	14339	0.70 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2018"	"2018"	"Florida"	"12"	10	14783	0.68 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2018"	"2018"	"Illinois"	"17"	13	10997	1.18 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2018"	"2018"	"Ohio"	"39"	11	15870	0.70 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2019"	"2019"	"Florida"	"12"	10	14094	0.71 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2019"	"2019"	"Michigan"	"26"	10	11820	0.85 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2019"	"2019"	"Texas"	"48"	11	19115	0.56 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2007"	"2007"	"New York"	"36"	11	19050	0.59 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2007"	"2007"	"Virginia"	"51"	10	8387	1.20 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2008"	"2008"	"Illinois"	"17"	10	13818	0.74 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2008"	"2008"	"Ohio"	"39"	10	13118	0.77 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2009"	"2009"	"Illinois"	"17"	15	13999	1.10 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2009"	"2009"	"Michigan"	"26"	10	10766	0.94 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2009"	"2009"	"New York"	"36"	11	18767	0.59 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2009"	"2009"	"Ohio"	"39"	11	13118	0.87 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2010"	"2010"	"California"	"06"	10	22316	0.46 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2010"	"2010"	"Illinois"	"17"	18	14298	1.28 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2010"	"2010"	"New York"	"36"	13	18909	0.69 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2011"	"2011"	"Florida"	"12"	10	13011	0.77 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2011"	"2011"	"Illinois"	"17"	11	14536	0.76 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2011"	"2011"	"Pennsylvania"	"42"	10	15299	0.65 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2011"	"2011"	"Tennessee"	"47"	10	6194	1.61 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2011"	"2011"	"Texas"	"48"	11	18017	0.60 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2012"	"2012"	"New York"	"36"	14	19166	0.73 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2012"	"2012"	"Ohio"	"39"	15	13970	1.09 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2012"	"2012"	"Pennsylvania"	"42"	11	15409	0.72 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2013"	"2013"	"California"	"06"	15	24670	0.62 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2013"	"2013"	"Michigan"	"26"	12	11538	1.04 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2013"	"2013"	"Pennsylvania"	"42"	12	15833	0.77 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2014"	"2014"	"Illinois"	"17"	13	15490	0.84 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2014"	"2014"	"New York"	"36"	18	19874	0.91 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2015"	"2015"	"California"	"06"	10	25641	0.40 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2015"	"2015"	"Illinois"	"17"	13	15410	0.85 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2015"	"2015"	"Indiana"	"18"	12	8214	1.49 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2015"	"2015"	"New York"	"36"	14	19905	0.71 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2016"	"2016"	"New York"	"36"	11	19696	0.56 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2016"	"2016"	"Ohio"	"39"	10	14938	0.67 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2016"	"2016"	"Pennsylvania"	"42"	17	16527	1.03 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2017"	"2017"	"Indiana"	"18"	10	8368	1.20 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2017"	"2017"	"New York"	"36"	12	19964	0.60 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2018"	"2018"	"Illinois"	"17"	15	14309	1.05 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2018"	"2018"	"Michigan"	"26"	12	12229	0.98 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2018"	"2018"	"New York"	"36"	11	19963	0.55 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2018"	"2018"	"Ohio"	"39"	14	14841	0.95 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2018"	"2018"	"Pennsylvania"	"42"	11	16317	0.68 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2019"	"2019"	"Michigan"	"26"	14	12192	1.16 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2019"	"2019"	"New York"	"36"	10	19706	0.51 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2019"	"2019"	"Virginia"	"51"	11	9332	1.18 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"35-39 years"	"35-39"	"2009"	"2009"	"Pennsylvania"	"42"	11	6872	1.61 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"35-39 years"	"35-39"	"2011"	"2011"	"California"	"06"	10	12670	0.82 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"35-39 years"	"35-39"	"2012"	"2012"	"Illinois"	"17"	12	6362	1.89 (Unreliable)
	"White"	"2106-3"	"Other low birth weight or preterm (P07.1,P07.3)"	"GR130-090"	"25-29 years"	"25-29"	"2009"	"2009"	"Ohio"	"39"	11	17167	0.66 (Unreliable)
	"White"	"2106-3"	"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)"	"GR130-117"	"25-29 years"	"25-29"	"2011"	"2011"	"New York"	"36"	13	15544	0.84 (Unreliable)
	"White"	"2106-3"	"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)"	"GR130-117"	"25-29 years"	"25-29"	"2016"	"2016"	"Florida"	"12"	10	15566	0.64 (Unreliable)
	"White"	"2106-3"	"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)"	"GR130-117"	"30-34 years"	"30-34"	"2007"	"2007"	"New York"	"36"	12	19050	0.64 (Unreliable)
