"Notes"	"Mother's Bridged Race"	"Mother's Bridged Race Code"	"ICD-10 130 Cause List (Infants)"	"ICD-10 130 Cause List (Infants) Code"	"Age of Mother"	"Age of Mother Code"	"Year of Death"	"Year of Death Code"	"State"	"State Code"	Deaths	Births	Death Rate
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2014"	"2014"	"Missouri"	"29"	10	8800	1.15 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2014"	"2014"	"New York"	"36"	12	14891	0.81 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2014"	"2014"	"North Carolina"	"37"	22	9948	2.22
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2015"	"2015"	"Florida"	"12"	10	15218	0.66 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2015"	"2015"	"North Carolina"	"37"	10	9839	1.02 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2015"	"2015"	"Ohio"	"39"	13	15913	0.82 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2015"	"2015"	"Pennsylvania"	"42"	10	14309	0.70 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2016"	"2016"	"Georgia"	"13"	11	8805	1.26 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2016"	"2016"	"Michigan"	"26"	10	12263	0.82 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2016"	"2016"	"Ohio"	"39"	12	15499	0.78 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2016"	"2016"	"Pennsylvania"	"42"	12	13947	0.86 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2016"	"2016"	"Texas"	"48"	10	20408	0.51 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2017"	"2017"	"Illinois"	"17"	13	10572	1.23 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2017"	"2017"	"Ohio"	"39"	10	15330	0.65 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2018"	"2018"	"Indiana"	"18"	12	9673	1.27 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2018"	"2018"	"Michigan"	"26"	10	11927	0.84 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2018"	"2018"	"Ohio"	"39"	12	15283	0.79 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2019"	"2019"	"Georgia"	"13"	11	8292	1.33 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2007"	"2007"	"Connecticut"	"09"	11	3945	2.79 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2007"	"2007"	"Illinois"	"17"	15	13023	1.17 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2007"	"2007"	"Missouri"	"29"	11	6243	1.78 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2007"	"2007"	"New York"	"36"	10	18225	0.56 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2007"	"2007"	"Texas"	"48"	11	15971	0.69 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2008"	"2008"	"Illinois"	"17"	15	13220	1.15 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2008"	"2008"	"North Carolina"	"37"	10	8675	1.16 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2009"	"2009"	"Illinois"	"17"	15	13411	1.15 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2010"	"2010"	"Michigan"	"26"	13	10324	1.27 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2010"	"2010"	"New York"	"36"	14	17741	0.79 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2010"	"2010"	"Ohio"	"39"	10	12808	0.79 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2010"	"2010"	"Pennsylvania"	"42"	13	14188	0.92 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2011"	"2011"	"Ohio"	"39"	13	12956	1.02 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2011"	"2011"	"Pennsylvania"	"42"	12	14415	0.83 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2012"	"2012"	"Illinois"	"17"	12	13974	0.86 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2012"	"2012"	"Missouri"	"29"	10	6986	1.44 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2012"	"2012"	"New York"	"36"	15	18004	0.84 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2012"	"2012"	"Ohio"	"39"	10	13193	0.77 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2012"	"2012"	"Pennsylvania"	"42"	12	14631	0.83 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2012"	"2012"	"Texas"	"48"	14	18028	0.77 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2012"	"2012"	"Wisconsin"	"55"	11	7507	1.47 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2013"	"2013"	"California"	"06"	16	23548	0.70 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2013"	"2013"	"Florida"	"12"	10	13549	0.74 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2013"	"2013"	"Illinois"	"17"	13	14160	0.92 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2013"	"2013"	"Michigan"	"26"	10	11047	0.91 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2013"	"2013"	"Pennsylvania"	"42"	11	15140	0.73 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2014"	"2014"	"Illinois"	"17"	15	14490	1.04 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2014"	"2014"	"Indiana"	"18"	10	7696	1.31 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2014"	"2014"	"New York"	"36"	16	18702	0.86 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2014"	"2014"	"Texas"	"48"	12	20050	0.61 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2015"	"2015"	"Illinois"	"17"	13	14340	0.91 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2015"	"2015"	"Michigan"	"26"	15	11431	1.31 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2015"	"2015"	"New York"	"36"	11	18580	0.60 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2015"	"2015"	"Ohio"	"39"	10	14268	0.70 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2015"	"2015"	"Pennsylvania"	"42"	13	15552	0.84 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2015"	"2015"	"Texas"	"48"	13	20462	0.66 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2016"	"2016"	"Illinois"	"17"	10	14425	0.69 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2016"	"2016"	"Indiana"	"18"	10	7887	1.28 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2017"	"2017"	"Illinois"	"17"	10	13836	0.72 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2017"	"2017"	"Michigan"	"26"	13	11532	1.13 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2017"	"2017"	"Ohio"	"39"	11	14234	0.77 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2017"	"2017"	"Pennsylvania"	"42"	11	15420	0.71 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2018"	"2018"	"Florida"	"12"	10	14772	0.68 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2018"	"2018"	"Illinois"	"17"	12	13514	0.89 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"35-39 years"	"35-39"	"2013"	"2013"	"New York"	"36"	12	9949	1.22 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"35-39 years"	"35-39"	"2015"	"2015"	"California"	"06"	11	13426	0.84 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"35-39 years"	"35-39"	"2015"	"2015"	"Illinois"	"17"	10	6643	1.51 (Unreliable)
	"White"	"2106-3"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"35-39 years"	"35-39"	"2018"	"2018"	"Pennsylvania"	"42"	10	7144	1.41 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"New York"	"36"	10	10373	1.00 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2009"	"2009"	"Michigan"	"26"	11	8955	1.23 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2010"	"2010"	"Ohio"	"39"	11	12287	0.91 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2010"	"2010"	"Texas"	"48"	12	14862	0.78 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2016"	"2016"	"Missouri"	"29"	10	6116	1.64 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"Illinois"	"17"	13	13604	0.97 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"Indiana"	"18"	10	10352	0.98 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"Pennsylvania"	"42"	10	15516	0.65 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2009"	"2009"	"Ohio"	"39"	10	16442	0.63 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2010"	"2010"	"Illinois"	"17"	10	12595	0.81 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2010"	"2010"	"Michigan"	"26"	12	12385	0.98 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2010"	"2010"	"Ohio"	"39"	12	15615	0.78 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2011"	"2011"	"Illinois"	"17"	11	12529	0.88 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2011"	"2011"	"Michigan"	"26"	12	12135	0.99 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2011"	"2011"	"New York"	"36"	10	15177	0.66 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2011"	"2011"	"Pennsylvania"	"42"	12	14802	0.82 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2012"	"2012"	"New York"	"36"	11	14605	0.76 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2012"	"2012"	"Ohio"	"39"	18	15610	1.17 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2013"	"2013"	"Illinois"	"17"	10	11647	0.86 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2013"	"2013"	"Michigan"	"26"	10	12007	0.83 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2013"	"2013"	"Texas"	"48"	13	20563	0.62 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2014"	"2014"	"Michigan"	"26"	10	12466	0.80 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2014"	"2014"	"North Carolina"	"37"	19	9948	1.92 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2015"	"2015"	"Ohio"	"39"	12	15913	0.76 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2016"	"2016"	"Georgia"	"13"	11	8805	1.26 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2016"	"2016"	"Texas"	"48"	10	20408	0.51 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2017"	"2017"	"Illinois"	"17"	11	10572	1.04 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2007"	"2007"	"Connecticut"	"09"	10	3945	2.53 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2007"	"2007"	"Illinois"	"17"	13	13023	1.02 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2008"	"2008"	"Illinois"	"17"	10	13220	0.77 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2009"	"2009"	"Illinois"	"17"	14	13411	1.07 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2010"	"2010"	"Michigan"	"26"	11	10324	1.07 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2010"	"2010"	"New York"	"36"	12	17741	0.68 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2011"	"2011"	"Ohio"	"39"	11	12956	0.87 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2012"	"2012"	"Illinois"	"17"	12	13974	0.86 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2012"	"2012"	"New York"	"36"	15	18004	0.84 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2012"	"2012"	"Texas"	"48"	14	18028	0.77 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2013"	"2013"	"California"	"06"	15	23548	0.65 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2013"	"2013"	"Illinois"	"17"	10	14160	0.71 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2014"	"2014"	"Illinois"	"17"	14	14490	0.97 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2014"	"2014"	"New York"	"36"	13	18702	0.70 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2014"	"2014"	"Texas"	"48"	11	20050	0.56 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2015"	"2015"	"Illinois"	"17"	11	14340	0.77 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2015"	"2015"	"Michigan"	"26"	11	11431	0.96 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2015"	"2015"	"New York"	"36"	10	18580	0.54 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2017"	"2017"	"Ohio"	"39"	10	14234	0.70 (Unreliable)
	"White"	"2106-3"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"35-39 years"	"35-39"	"2013"	"2013"	"New York"	"36"	10	9949	1.01 (Unreliable)
	"White"	"2106-3"	"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)"	"GR130-117"	"30-34 years"	"30-34"	"2007"	"2007"	"California"	"06"	13	20851	0.61 (Unreliable)
	"White"	"2106-3"	"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)"	"GR130-117"	"30-34 years"	"30-34"	"2013"	"2013"	"California"	"06"	12	23548	0.52 (Unreliable)
	"White"	"2106-3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR130-118"	"20-24 years"	"20-24"	"2007"	"2007"	"Michigan"	"26"	14	9262	1.52 (Unreliable)
	"White"	"2106-3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR130-118"	"20-24 years"	"20-24"	"2007"	"2007"	"Missouri"	"29"	10	8440	1.19 (Unreliable)
	"White"	"2106-3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR130-118"	"20-24 years"	"20-24"	"2007"	"2007"	"New York"	"36"	10	10373	0.99 (Unreliable)
	"White"	"2106-3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR130-118"	"20-24 years"	"20-24"	"2007"	"2007"	"Ohio"	"39"	12	14213	0.86 (Unreliable)
	"White"	"2106-3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR130-118"	"20-24 years"	"20-24"	"2007"	"2007"	"Texas"	"48"	13	16695	0.76 (Unreliable)
	"White"	"2106-3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR130-118"	"20-24 years"	"20-24"	"2008"	"2008"	"Florida"	"12"	15	12403	1.21 (Unreliable)
	"White"	"2106-3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR130-118"	"20-24 years"	"20-24"	"2008"	"2008"	"Georgia"	"13"	10	7637	1.33 (Unreliable)
	"White"	"2106-3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR130-118"	"20-24 years"	"20-24"	"2008"	"2008"	"Ohio"	"39"	11	13912	0.80 (Unreliable)
	"White"	"2106-3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR130-118"	"20-24 years"	"20-24"	"2008"	"2008"	"Tennessee"	"47"	10	8059	1.24 (Unreliable)
	"White"	"2106-3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR130-118"	"20-24 years"	"20-24"	"2008"	"2008"	"Texas"	"48"	16	16407	0.97 (Unreliable)
	"White"	"2106-3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR130-118"	"20-24 years"	"20-24"	"2009"	"2009"	"California"	"06"	13	11832	1.13 (Unreliable)
	"White"	"2106-3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR130-118"	"20-24 years"	"20-24"	"2009"	"2009"	"Michigan"	"26"	12	8955	1.34 (Unreliable)
	"White"	"2106-3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR130-118"	"20-24 years"	"20-24"	"2009"	"2009"	"Pennsylvania"	"42"	12	10036	1.20 (Unreliable)
	"White"	"2106-3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR130-118"	"20-24 years"	"20-24"	"2009"	"2009"	"Tennessee"	"47"	10	7613	1.31 (Unreliable)
	"White"	"2106-3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR130-118"	"20-24 years"	"20-24"	"2009"	"2009"	"Texas"	"48"	22	15990	1.38
	"White"	"2106-3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR130-118"	"20-24 years"	"20-24"	"2010"	"2010"	"California"	"06"	14	11317	1.26 (Unreliable)
	"White"	"2106-3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR130-118"	"20-24 years"	"20-24"	"2010"	"2010"	"Ohio"	"39"	11	12287	0.91 (Unreliable)
