"Notes"	"Mother's Bridged Race"	"Mother's Bridged Race Code"	"ICD-10 130 Cause List (Infants)"	"ICD-10 130 Cause List (Infants) Code"	"Age of Mother"	"Age of Mother Code"	"Year of Death"	"Year of Death Code"	"State"	"State Code"	Deaths	Births	Death Rate
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"15-19 years"	"15-19"	"2007"	"2007"	"Michigan"	"26"	11	2269	4.87 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"15-19 years"	"15-19"	"2008"	"2008"	"Georgia"	"13"	12	3978	3.07 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"15-19 years"	"15-19"	"2008"	"2008"	"Ohio"	"39"	13	2435	5.43 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"15-19 years"	"15-19"	"2009"	"2009"	"Florida"	"12"	10	3918	2.56 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"15-19 years"	"15-19"	"2010"	"2010"	"North Carolina"	"37"	15	2373	6.33 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"15-19 years"	"15-19"	"2011"	"2011"	"Florida"	"12"	10	3129	3.20 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"15-19 years"	"15-19"	"2012"	"2012"	"Illinois"	"17"	12	2191	5.50 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Alabama"	"01"	14	3732	3.77 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Florida"	"12"	10	8324	1.20 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Georgia"	"13"	16	7784	2.07 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Louisiana"	"22"	14	5160	2.79 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Maryland"	"24"	11	3475	3.17 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Michigan"	"26"	12	3466	3.48 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Mississippi"	"28"	12	3953	3.04 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Ohio"	"39"	18	4225	4.36 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Tennessee"	"47"	14	3195	4.39 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Texas"	"48"	16	7920	2.08 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Virginia"	"51"	17	3929	4.34 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2008"	"2008"	"Florida"	"12"	14	8169	1.71 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2008"	"2008"	"Georgia"	"13"	16	7637	2.14 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2008"	"2008"	"Illinois"	"17"	10	4878	2.08 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2008"	"2008"	"Maryland"	"24"	19	3371	5.68 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2008"	"2008"	"Mississippi"	"28"	13	3680	3.55 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2008"	"2008"	"North Carolina"	"37"	16	5205	3.08 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2008"	"2008"	"Ohio"	"39"	13	4135	3.19 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2008"	"2008"	"Pennsylvania"	"42"	11	3361	3.28 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2008"	"2008"	"Tennessee"	"47"	13	3193	4.07 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2008"	"2008"	"Texas"	"48"	11	7707	1.40 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2009"	"2009"	"Alabama"	"01"	14	3482	4.02 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2009"	"2009"	"Florida"	"12"	18	8138	2.21 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2009"	"2009"	"Georgia"	"13"	10	7425	1.35 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2009"	"2009"	"Louisiana"	"22"	16	4854	3.23 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2009"	"2009"	"Maryland"	"24"	11	3285	3.36 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2009"	"2009"	"Michigan"	"26"	14	3678	3.82 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2009"	"2009"	"North Carolina"	"37"	21	5313	3.97
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2009"	"2009"	"Ohio"	"39"	12	4079	3.05 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2009"	"2009"	"Tennessee"	"47"	11	3083	3.57 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2009"	"2009"	"Texas"	"48"	11	7583	1.42 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2009"	"2009"	"Virginia"	"51"	12	3757	3.20 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2010"	"2010"	"Florida"	"12"	12	7810	1.54 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2010"	"2010"	"Illinois"	"17"	13	4706	2.81 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2010"	"2010"	"Louisiana"	"22"	12	4651	2.67 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2010"	"2010"	"Michigan"	"26"	20	3857	5.23
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2010"	"2010"	"New York"	"36"	11	4933	2.23 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2010"	"2010"	"North Carolina"	"37"	14	5113	2.74 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2011"	"2011"	"Alabama"	"01"	11	3316	3.32 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2011"	"2011"	"California"	"06"	13	4555	2.76 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2011"	"2011"	"Florida"	"12"	15	7709	1.95 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2011"	"2011"	"Louisiana"	"22"	11	4510	2.54 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2011"	"2011"	"Michigan"	"26"	11	3999	2.75 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2011"	"2011"	"Missouri"	"29"	10	2145	4.68 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2011"	"2011"	"North Carolina"	"37"	14	5035	2.79 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2011"	"2011"	"Ohio"	"39"	11	3937	2.85 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2011"	"2011"	"Tennessee"	"47"	11	3047	3.61 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2012"	"2012"	"Florida"	"12"	13	7722	1.69 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2012"	"2012"	"Georgia"	"13"	13	7206	1.84 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2012"	"2012"	"Illinois"	"17"	13	4584	2.85 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2012"	"2012"	"Michigan"	"26"	21	4045	5.19
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2012"	"2012"	"Mississippi"	"28"	14	3149	4.45 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2012"	"2012"	"North Carolina"	"37"	14	5113	2.74 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2012"	"2012"	"Ohio"	"39"	13	4300	3.08 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2012"	"2012"	"Pennsylvania"	"42"	12	3541	3.43 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2012"	"2012"	"Virginia"	"51"	14	3548	3.96 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2013"	"2013"	"Florida"	"12"	12	7477	1.60 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2013"	"2013"	"Georgia"	"13"	11	7197	1.54 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2013"	"2013"	"Louisiana"	"22"	16	4569	3.59 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2013"	"2013"	"Maryland"	"24"	12	2920	4.11 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2013"	"2013"	"New York"	"36"	11	4448	2.49 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2013"	"2013"	"North Carolina"	"37"	14	5050	2.77 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2013"	"2013"	"Ohio"	"39"	11	4313	2.60 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2013"	"2013"	"Texas"	"48"	14	7278	1.93 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2014"	"2014"	"Florida"	"12"	13	7352	1.77 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2014"	"2014"	"Georgia"	"13"	13	7099	1.84 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2014"	"2014"	"Illinois"	"17"	11	4696	2.35 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2014"	"2014"	"Louisiana"	"22"	10	4382	2.29 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2014"	"2014"	"Michigan"	"26"	13	4135	3.14 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2014"	"2014"	"North Carolina"	"37"	10	4930	2.03 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2014"	"2014"	"Ohio"	"39"	10	4239	2.38 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2014"	"2014"	"Texas"	"48"	19	7262	2.68 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2015"	"2015"	"Florida"	"12"	11	7083	1.55 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2015"	"2015"	"Georgia"	"13"	16	7034	2.27 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2015"	"2015"	"Illinois"	"17"	12	4562	2.64 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2015"	"2015"	"Louisiana"	"22"	11	4261	2.58 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2015"	"2015"	"Mississippi"	"28"	10	3086	3.24 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2015"	"2015"	"New York"	"36"	13	3843	3.42 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2015"	"2015"	"North Carolina"	"37"	12	4732	2.54 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2015"	"2015"	"Ohio"	"39"	14	4108	3.43 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2015"	"2015"	"Texas"	"48"	12	7196	1.73 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2016"	"2016"	"Georgia"	"13"	14	6637	2.13 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2016"	"2016"	"Illinois"	"17"	18	4182	4.30 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2016"	"2016"	"Michigan"	"26"	14	3624	3.86 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2016"	"2016"	"Missouri"	"29"	10	1873	5.34 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2016"	"2016"	"North Carolina"	"37"	12	4289	2.80 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2016"	"2016"	"Ohio"	"39"	10	3761	2.67 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2016"	"2016"	"Tennessee"	"47"	10	2741	3.65 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2016"	"2016"	"Texas"	"48"	15	6850	2.12 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2017"	"2017"	"Georgia"	"13"	14	6291	2.23 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2017"	"2017"	"Illinois"	"17"	16	4014	3.99 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2017"	"2017"	"Michigan"	"26"	11	3358	3.28 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2017"	"2017"	"Mississippi"	"28"	12	2895	4.15 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2017"	"2017"	"North Carolina"	"37"	12	4386	2.74 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2017"	"2017"	"Ohio"	"39"	15	3672	4.08 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2017"	"2017"	"Texas"	"48"	11	6378	1.76 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2018"	"2018"	"Alabama"	"01"	12	2899	4.14 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2018"	"2018"	"Georgia"	"13"	17	5777	2.95 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2018"	"2018"	"Louisiana"	"22"	11	3572	3.08 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2018"	"2018"	"Michigan"	"26"	10	3270	3.07 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2018"	"2018"	"North Carolina"	"37"	10	3944	2.54 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2018"	"2018"	"Texas"	"48"	13	6145	2.06 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2019"	"2019"	"Georgia"	"13"	12	5706	2.11 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"Florida"	"12"	10	6689	1.49 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"Georgia"	"13"	12	6445	1.87 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"Illinois"	"17"	11	3751	2.98 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"Louisiana"	"22"	11	3148	3.51 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"Maryland"	"24"	12	3374	3.56 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"Michigan"	"26"	11	2657	4.16 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"North Carolina"	"37"	12	3835	3.13 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"Pennsylvania"	"42"	11	2675	4.13 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2008"	"2008"	"Georgia"	"13"	12	6216	1.96 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2008"	"2008"	"Illinois"	"17"	11	3636	3.07 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2008"	"2008"	"Maryland"	"24"	10	3325	3.03 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2008"	"2008"	"Michigan"	"26"	11	2650	4.17 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2008"	"2008"	"Missouri"	"29"	10	1621	6.23 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2008"	"2008"	"New York"	"36"	11	5212	2.12 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2008"	"2008"	"North Carolina"	"37"	11	3839	2.87 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2008"	"2008"	"Texas"	"48"	12	5894	2.02 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2009"	"2009"	"Georgia"	"13"	13	5918	2.20 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2009"	"2009"	"Illinois"	"17"	13	3547	3.78 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2009"	"2009"	"Louisiana"	"22"	13	3285	3.82 (Unreliable)
