"Notes"	"Mother's Bridged Race"	"Mother's Bridged Race Code"	"ICD-10 130 Cause List (Infants)"	"ICD-10 130 Cause List (Infants) Code"	"Age of Mother"	"Age of Mother Code"	"Year of Death"	"Year of Death Code"	"State"	"State Code"	Deaths	Births	Death Rate
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"20-24 years"	"20-24"	"2019"	"2019"	"Florida"	"12"	13	5410	2.40 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"20-24 years"	"20-24"	"2019"	"2019"	"Georgia"	"13"	14	5566	2.52 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"20-24 years"	"20-24"	"2019"	"2019"	"Louisiana"	"22"	10	3269	3.06 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2007"	"2007"	"Alabama"	"01"	11	2477	4.44 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2007"	"2007"	"Florida"	"12"	10	6519	1.53 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2007"	"2007"	"Georgia"	"13"	18	6262	2.89 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2007"	"2007"	"Illinois"	"17"	11	3748	2.98 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2007"	"2007"	"Maryland"	"24"	13	3291	3.95 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2007"	"2007"	"Michigan"	"26"	11	2617	4.23 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2007"	"2007"	"Missouri"	"29"	12	1519	7.96 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2007"	"2007"	"New York"	"36"	12	5475	2.24 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2007"	"2007"	"Ohio"	"39"	11	2937	3.83 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2007"	"2007"	"Virginia"	"51"	10	3007	3.34 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2008"	"2008"	"Florida"	"12"	12	6492	1.85 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2008"	"2008"	"Georgia"	"13"	16	6089	2.68 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2008"	"2008"	"Illinois"	"17"	11	3612	3.10 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2008"	"2008"	"Michigan"	"26"	14	2556	5.51 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2008"	"2008"	"New York"	"36"	14	5135	2.74 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2008"	"2008"	"North Carolina"	"37"	13	3723	3.50 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2008"	"2008"	"Ohio"	"39"	16	2981	5.45 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2008"	"2008"	"Texas"	"48"	11	5603	1.93 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2009"	"2009"	"Florida"	"12"	11	6580	1.67 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2009"	"2009"	"Georgia"	"13"	13	5826	2.24 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2009"	"2009"	"Illinois"	"17"	13	3452	3.88 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2009"	"2009"	"Maryland"	"24"	10	3150	3.18 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2009"	"2009"	"North Carolina"	"37"	12	3600	3.35 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2009"	"2009"	"Pennsylvania"	"42"	10	2606	3.87 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2009"	"2009"	"Texas"	"48"	14	5815	2.40 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2010"	"2010"	"Florida"	"12"	14	6236	2.25 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2010"	"2010"	"Georgia"	"13"	11	5427	2.08 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2011"	"2011"	"Illinois"	"17"	15	3075	4.92 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2011"	"2011"	"New York"	"36"	14	5042	2.79 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2011"	"2011"	"North Carolina"	"37"	10	3391	2.96 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2011"	"2011"	"Ohio"	"39"	10	2756	3.71 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2012"	"2012"	"Florida"	"12"	12	6465	1.86 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2012"	"2012"	"Illinois"	"17"	12	3218	3.74 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2012"	"2012"	"Maryland"	"24"	12	3002	4.01 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2012"	"2012"	"Michigan"	"26"	10	2410	4.15 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2012"	"2012"	"Texas"	"48"	11	5563	1.92 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2013"	"2013"	"Florida"	"12"	17	6668	2.55 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2013"	"2013"	"Georgia"	"13"	11	5568	1.99 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2013"	"2013"	"Michigan"	"26"	10	2722	3.67 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2013"	"2013"	"New York"	"36"	11	4802	2.31 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2013"	"2013"	"North Carolina"	"37"	20	3817	5.24
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2014"	"2014"	"Florida"	"12"	18	6701	2.69 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2014"	"2014"	"Georgia"	"13"	13	6003	2.17 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2014"	"2014"	"Illinois"	"17"	12	3417	3.51 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2014"	"2014"	"North Carolina"	"37"	10	4013	2.49 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2014"	"2014"	"Pennsylvania"	"42"	16	2745	5.89 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2014"	"2014"	"Texas"	"48"	16	6491	2.52 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2015"	"2015"	"Florida"	"12"	16	7041	2.27 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2015"	"2015"	"Georgia"	"13"	13	6308	2.06 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2015"	"2015"	"Illinois"	"17"	12	3551	3.39 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2015"	"2015"	"Louisiana"	"22"	11	3430	3.21 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2015"	"2015"	"Maryland"	"24"	15	3188	4.71 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2015"	"2015"	"North Carolina"	"37"	14	4064	3.45 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2015"	"2015"	"Pennsylvania"	"42"	11	2940	3.76 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2015"	"2015"	"Virginia"	"51"	10	3083	3.24 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2016"	"2016"	"Florida"	"12"	11	7156	1.54 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2016"	"2016"	"Georgia"	"13"	16	6580	2.45 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2016"	"2016"	"Illinois"	"17"	11	3660	3.01 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2016"	"2016"	"Maryland"	"24"	10	3212	3.12 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2016"	"2016"	"Ohio"	"39"	10	3494	2.87 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2017"	"2017"	"Illinois"	"17"	13	3711	3.51 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2017"	"2017"	"Michigan"	"26"	11	3524	3.13 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2017"	"2017"	"North Carolina"	"37"	14	4391	3.19 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2017"	"2017"	"Texas"	"48"	14	7081	2.02 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2018"	"2018"	"Florida"	"12"	12	7199	1.67 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2018"	"2018"	"Georgia"	"13"	16	6859	2.34 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2018"	"2018"	"Louisiana"	"22"	11	3376	3.26 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2018"	"2018"	"Michigan"	"26"	13	3466	3.76 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2018"	"2018"	"North Carolina"	"37"	12	4410	2.72 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2018"	"2018"	"Texas"	"48"	17	7201	2.34 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2019"	"2019"	"Florida"	"12"	11	7039	1.56 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2019"	"2019"	"Georgia"	"13"	12	6759	1.78 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2019"	"2019"	"Illinois"	"17"	10	3556	2.82 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2019"	"2019"	"Michigan"	"26"	12	3482	3.48 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2019"	"2019"	"North Carolina"	"37"	11	4531	2.43 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"25-29 years"	"25-29"	"2019"	"2019"	"Texas"	"48"	14	7001	1.99 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2007"	"2007"	"Georgia"	"13"	10	3999	2.52 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2007"	"2007"	"Michigan"	"26"	11	1678	6.59 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2007"	"2007"	"North Carolina"	"37"	12	2233	5.39 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2007"	"2007"	"Virginia"	"51"	11	1891	5.84 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2009"	"2009"	"Florida"	"12"	15	4110	3.65 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2009"	"2009"	"Illinois"	"17"	11	2207	5.16 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2009"	"2009"	"New Jersey"	"34"	10	1724	5.96 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2009"	"2009"	"North Carolina"	"37"	10	2244	4.47 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2010"	"2010"	"Florida"	"12"	10	4387	2.28 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2010"	"2010"	"New York"	"36"	17	4296	3.96 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2011"	"2011"	"Alabama"	"01"	10	1365	7.36 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2011"	"2011"	"Florida"	"12"	10	4446	2.25 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2011"	"2011"	"Illinois"	"17"	10	2257	4.46 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2013"	"2013"	"Georgia"	"13"	10	4339	2.32 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2014"	"2014"	"Florida"	"12"	11	5100	2.16 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2014"	"2014"	"Georgia"	"13"	13	4452	2.93 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2014"	"2014"	"North Carolina"	"37"	11	2663	4.13 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2015"	"2015"	"Florida"	"12"	21	5289	3.97
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2015"	"2015"	"Georgia"	"13"	12	4509	2.66 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2015"	"2015"	"Maryland"	"24"	14	2883	4.86 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2016"	"2016"	"Florida"	"12"	10	5458	1.83 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2016"	"2016"	"Georgia"	"13"	14	4741	2.97 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2016"	"2016"	"Ohio"	"39"	11	2166	5.10 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2017"	"2017"	"Georgia"	"13"	16	4697	3.42 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2017"	"2017"	"Ohio"	"39"	11	2346	4.69 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2017"	"2017"	"Texas"	"48"	13	5665	2.34 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2018"	"2018"	"Georgia"	"13"	13	4625	2.82 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2018"	"2018"	"Maryland"	"24"	10	2956	3.40 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2018"	"2018"	"Texas"	"48"	11	5809	1.81 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2019"	"2019"	"Florida"	"12"	10	5818	1.72 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2019"	"2019"	"Georgia"	"13"	13	4959	2.63 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2019"	"2019"	"Illinois"	"17"	10	2541	3.95 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2019"	"2019"	"Maryland"	"24"	11	2896	3.80 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2019"	"2019"	"Michigan"	"26"	10	1991	5.06 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"30-34 years"	"30-34"	"2019"	"2019"	"Texas"	"48"	15	5623	2.65 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"35-39 years"	"35-39"	"2011"	"2011"	"Maryland"	"24"	11	1469	7.49 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"35-39 years"	"35-39"	"2014"	"2014"	"Georgia"	"13"	10	2270	4.42 (Unreliable)
	"Black or African American"	"2054-5"	"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)"	"GR130-088"	"35-39 years"	"35-39"	"2016"	"2016"	"Georgia"	"13"	13	2410	5.43 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"15-19 years"	"15-19"	"2008"	"2008"	"Louisiana"	"22"	13	2382	5.44 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"15-19 years"	"15-19"	"2009"	"2009"	"North Carolina"	"37"	12	2541	4.74 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Florida"	"12"	13	8155	1.59 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Georgia"	"13"	12	7727	1.56 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Louisiana"	"22"	10	4810	2.09 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Michigan"	"26"	10	3362	2.99 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2007"	"2007"	"Virginia"	"51"	15	3934	3.83 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2008"	"2008"	"Florida"	"12"	13	7855	1.66 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2008"	"2008"	"Georgia"	"13"	10	7383	1.38 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2008"	"2008"	"Louisiana"	"22"	12	4940	2.41 (Unreliable)
